device_code,Auto filled link for health check ,timezone,MP type
363232-108,"""https://us.dunkindonuts.switchboardcms.com/device/363232-108/screenshot/"",",America/New_York,ODMB
363236-107,"""https://us.dunkindonuts.switchboardcms.com/device/363236-107/screenshot/"",",America/Chicago,ODMB
363236-108,"""https://us.dunkindonuts.switchboardcms.com/device/363236-108/screenshot/"",",America/Chicago,ODMB
363237-107,"""https://us.dunkindonuts.switchboardcms.com/device/363237-107/screenshot/"",",America/New_York,ODMB
363237-108,"""https://us.dunkindonuts.switchboardcms.com/device/363237-108/screenshot/"",",America/New_York,ODMB
363238-107,"""https://us.dunkindonuts.switchboardcms.com/device/363238-107/screenshot/"",",America/Chicago,ODMB
363238-108,"""https://us.dunkindonuts.switchboardcms.com/device/363238-108/screenshot/"",",America/Chicago,ODMB
363244-107,"""https://us.dunkindonuts.switchboardcms.com/device/363244-107/screenshot/"",",America/New_York,ODMB
363244-108,"""https://us.dunkindonuts.switchboardcms.com/device/363244-108/screenshot/"",",America/New_York,ODMB
363244-109,"""https://us.dunkindonuts.switchboardcms.com/device/363244-109/screenshot/"",",America/New_York,ODMB
363244-110,"""https://us.dunkindonuts.switchboardcms.com/device/363244-110/screenshot/"",",America/New_York,ODMB
363245-107,"""https://us.dunkindonuts.switchboardcms.com/device/363245-107/screenshot/"",",America/Chicago,ODMB
363245-108,"""https://us.dunkindonuts.switchboardcms.com/device/363245-108/screenshot/"",",America/Chicago,ODMB
363249-107,"""https://us.dunkindonuts.switchboardcms.com/device/363249-107/screenshot/"",",America/New_York,ODMB
363249-108,"""https://us.dunkindonuts.switchboardcms.com/device/363249-108/screenshot/"",",America/New_York,ODMB
363252-107,"""https://us.dunkindonuts.switchboardcms.com/device/363252-107/screenshot/"",",America/Chicago,ODMB
363252-108,"""https://us.dunkindonuts.switchboardcms.com/device/363252-108/screenshot/"",",America/Chicago,ODMB
363254-107,"""https://us.dunkindonuts.switchboardcms.com/device/363254-107/screenshot/"",",America/Chicago,ODMB
363254-108,"""https://us.dunkindonuts.switchboardcms.com/device/363254-108/screenshot/"",",America/Chicago,ODMB
363254-117,"""https://us.dunkindonuts.switchboardcms.com/device/363254-117/screenshot/"",",America/Chicago,Presell
363257-107,"""https://us.dunkindonuts.switchboardcms.com/device/363257-107/screenshot/"",",America/Chicago,ODMB
363257-108,"""https://us.dunkindonuts.switchboardcms.com/device/363257-108/screenshot/"",",America/Chicago,ODMB
363257-31,"""https://us.dunkindonuts.switchboardcms.com/device/363257-31/screenshot/"",",America/Chicago,DD FC
363257-32,"""https://us.dunkindonuts.switchboardcms.com/device/363257-32/screenshot/"",",America/Chicago,DD FC
363257-33,"""https://us.dunkindonuts.switchboardcms.com/device/363257-33/screenshot/"",",America/Chicago,DD FC
363257-34,"""https://us.dunkindonuts.switchboardcms.com/device/363257-34/screenshot/"",",America/Chicago,DD FC
363257-36,"""https://us.dunkindonuts.switchboardcms.com/device/363257-36/screenshot/"",",America/New_York,BR FC
363257-37,"""https://us.dunkindonuts.switchboardcms.com/device/363257-37/screenshot/"",",America/New_York,BR FC
363257-38,"""https://us.dunkindonuts.switchboardcms.com/device/363257-38/screenshot/"",",America/New_York,BR FC
363257-39,"""https://us.dunkindonuts.switchboardcms.com/device/363257-39/screenshot/"",",America/New_York,BR FC
363260-107,"""https://us.dunkindonuts.switchboardcms.com/device/363260-107/screenshot/"",",America/Chicago,ODMB
363260-108,"""https://us.dunkindonuts.switchboardcms.com/device/363260-108/screenshot/"",",America/Chicago,ODMB
363264-107,"""https://us.dunkindonuts.switchboardcms.com/device/363264-107/screenshot/"",",America/New_York,ODMB
363264-108,"""https://us.dunkindonuts.switchboardcms.com/device/363264-108/screenshot/"",",America/New_York,ODMB
363264-109,"""https://us.dunkindonuts.switchboardcms.com/device/363264-109/screenshot/"",",America/New_York,ODMB
363264-110,"""https://us.dunkindonuts.switchboardcms.com/device/363264-110/screenshot/"",",America/New_York,ODMB
363269-107,"""https://us.dunkindonuts.switchboardcms.com/device/363269-107/screenshot/"",",America/New_York,ODMB
363269-108,"""https://us.dunkindonuts.switchboardcms.com/device/363269-108/screenshot/"",",America/New_York,ODMB
363269-109,"""https://us.dunkindonuts.switchboardcms.com/device/363269-109/screenshot/"",",America/New_York,ODMB
363269-110,"""https://us.dunkindonuts.switchboardcms.com/device/363269-110/screenshot/"",",America/New_York,ODMB
363270-107,"""https://us.dunkindonuts.switchboardcms.com/device/363270-107/screenshot/"",",America/New_York,ODMB
363270-108,"""https://us.dunkindonuts.switchboardcms.com/device/363270-108/screenshot/"",",America/New_York,ODMB
363271-107,"""https://us.dunkindonuts.switchboardcms.com/device/363271-107/screenshot/"",",America/New_York,ODMB
363271-108,"""https://us.dunkindonuts.switchboardcms.com/device/363271-108/screenshot/"",",America/New_York,ODMB
363274-107,"""https://us.dunkindonuts.switchboardcms.com/device/363274-107/screenshot/"",",America/New_York,ODMB
363274-108,"""https://us.dunkindonuts.switchboardcms.com/device/363274-108/screenshot/"",",America/New_York,ODMB
363277-107,"""https://us.dunkindonuts.switchboardcms.com/device/363277-107/screenshot/"",",America/Chicago,ODMB
363277-108,"""https://us.dunkindonuts.switchboardcms.com/device/363277-108/screenshot/"",",America/Chicago,ODMB
363278-107,"""https://us.dunkindonuts.switchboardcms.com/device/363278-107/screenshot/"",",America/New_York,ODMB
363278-108,"""https://us.dunkindonuts.switchboardcms.com/device/363278-108/screenshot/"",",America/New_York,ODMB
363279-107,"""https://us.dunkindonuts.switchboardcms.com/device/363279-107/screenshot/"",",America/Los_Angeles,ODMB
363279-108,"""https://us.dunkindonuts.switchboardcms.com/device/363279-108/screenshot/"",",America/Los_Angeles,ODMB
363280-107,"""https://us.dunkindonuts.switchboardcms.com/device/363280-107/screenshot/"",",America/New_York,ODMB
363280-108,"""https://us.dunkindonuts.switchboardcms.com/device/363280-108/screenshot/"",",America/New_York,ODMB
363280-109,"""https://us.dunkindonuts.switchboardcms.com/device/363280-109/screenshot/"",",America/New_York,ODMB
363280-110,"""https://us.dunkindonuts.switchboardcms.com/device/363280-110/screenshot/"",",America/New_York,ODMB
363280-117,"""https://us.dunkindonuts.switchboardcms.com/device/363280-117/screenshot/"",",America/New_York,Presell
363285-107,"""https://us.dunkindonuts.switchboardcms.com/device/363285-107/screenshot/"",",America/Chicago,ODMB
363285-108,"""https://us.dunkindonuts.switchboardcms.com/device/363285-108/screenshot/"",",America/Chicago,ODMB
363285-31,"""https://us.dunkindonuts.switchboardcms.com/device/363285-31/screenshot/"",",America/Chicago,DD FC
363285-32,"""https://us.dunkindonuts.switchboardcms.com/device/363285-32/screenshot/"",",America/Chicago,DD FC
363285-33,"""https://us.dunkindonuts.switchboardcms.com/device/363285-33/screenshot/"",",America/Chicago,DD FC
363285-34,"""https://us.dunkindonuts.switchboardcms.com/device/363285-34/screenshot/"",",America/Chicago,DD FC
363290-107,"""https://us.dunkindonuts.switchboardcms.com/device/363290-107/screenshot/"",",America/Chicago,ODMB
363290-108,"""https://us.dunkindonuts.switchboardcms.com/device/363290-108/screenshot/"",",America/Chicago,ODMB
363292-107,"""https://us.dunkindonuts.switchboardcms.com/device/363292-107/screenshot/"",",America/New_York,ODMB
363292-108,"""https://us.dunkindonuts.switchboardcms.com/device/363292-108/screenshot/"",",America/New_York,ODMB
363304-107,"""https://us.dunkindonuts.switchboardcms.com/device/363304-107/screenshot/"",",America/New_York,ODMB
363304-108,"""https://us.dunkindonuts.switchboardcms.com/device/363304-108/screenshot/"",",America/New_York,ODMB
363304-109,"""https://us.dunkindonuts.switchboardcms.com/device/363304-109/screenshot/"",",America/New_York,ODMB
363304-110,"""https://us.dunkindonuts.switchboardcms.com/device/363304-110/screenshot/"",",America/New_York,ODMB
363305-107,"""https://us.dunkindonuts.switchboardcms.com/device/363305-107/screenshot/"",",America/Chicago,ODMB
363305-108,"""https://us.dunkindonuts.switchboardcms.com/device/363305-108/screenshot/"",",America/Chicago,ODMB
363306-107,"""https://us.dunkindonuts.switchboardcms.com/device/363306-107/screenshot/"",",America/New_York,ODMB
363306-108,"""https://us.dunkindonuts.switchboardcms.com/device/363306-108/screenshot/"",",America/New_York,ODMB
363308-107,"""https://us.dunkindonuts.switchboardcms.com/device/363308-107/screenshot/"",",America/New_York,ODMB
363308-108,"""https://us.dunkindonuts.switchboardcms.com/device/363308-108/screenshot/"",",America/New_York,ODMB
363309-107,"""https://us.dunkindonuts.switchboardcms.com/device/363309-107/screenshot/"",",America/New_York,ODMB
363309-108,"""https://us.dunkindonuts.switchboardcms.com/device/363309-108/screenshot/"",",America/New_York,ODMB
363309-109,"""https://us.dunkindonuts.switchboardcms.com/device/363309-109/screenshot/"",",America/New_York,ODMB
363309-110,"""https://us.dunkindonuts.switchboardcms.com/device/363309-110/screenshot/"",",America/New_York,ODMB
363310-107,"""https://us.dunkindonuts.switchboardcms.com/device/363310-107/screenshot/"",",America/Chicago,ODMB
363310-108,"""https://us.dunkindonuts.switchboardcms.com/device/363310-108/screenshot/"",",America/Chicago,ODMB
363311-107,"""https://us.dunkindonuts.switchboardcms.com/device/363311-107/screenshot/"",",America/New_York,ODMB
363311-108,"""https://us.dunkindonuts.switchboardcms.com/device/363311-108/screenshot/"",",America/New_York,ODMB
363312-107,"""https://us.dunkindonuts.switchboardcms.com/device/363312-107/screenshot/"",",America/Chicago,ODMB
363312-108,"""https://us.dunkindonuts.switchboardcms.com/device/363312-108/screenshot/"",",America/Chicago,ODMB
363314-107,"""https://us.dunkindonuts.switchboardcms.com/device/363314-107/screenshot/"",",America/Chicago,ODMB
363314-108,"""https://us.dunkindonuts.switchboardcms.com/device/363314-108/screenshot/"",",America/Chicago,ODMB
363315-107,"""https://us.dunkindonuts.switchboardcms.com/device/363315-107/screenshot/"",",America/New_York,ODMB
363315-108,"""https://us.dunkindonuts.switchboardcms.com/device/363315-108/screenshot/"",",America/New_York,ODMB
363317-107,"""https://us.dunkindonuts.switchboardcms.com/device/363317-107/screenshot/"",",America/Chicago,ODMB
363317-108,"""https://us.dunkindonuts.switchboardcms.com/device/363317-108/screenshot/"",",America/Chicago,ODMB
363319-107,"""https://us.dunkindonuts.switchboardcms.com/device/363319-107/screenshot/"",",America/Chicago,ODMB
363319-108,"""https://us.dunkindonuts.switchboardcms.com/device/363319-108/screenshot/"",",America/Chicago,ODMB
363325-107,"""https://us.dunkindonuts.switchboardcms.com/device/363325-107/screenshot/"",",America/Chicago,ODMB
363325-108,"""https://us.dunkindonuts.switchboardcms.com/device/363325-108/screenshot/"",",America/Chicago,ODMB
363327-107,"""https://us.dunkindonuts.switchboardcms.com/device/363327-107/screenshot/"",",America/New_York,ODMB
363327-108,"""https://us.dunkindonuts.switchboardcms.com/device/363327-108/screenshot/"",",America/New_York,ODMB
363327-109,"""https://us.dunkindonuts.switchboardcms.com/device/363327-109/screenshot/"",",America/New_York,ODMB
363327-110,"""https://us.dunkindonuts.switchboardcms.com/device/363327-110/screenshot/"",",America/New_York,ODMB
363328-107,"""https://us.dunkindonuts.switchboardcms.com/device/363328-107/screenshot/"",",America/New_York,ODMB
363328-108,"""https://us.dunkindonuts.switchboardcms.com/device/363328-108/screenshot/"",",America/New_York,ODMB
363328-109,"""https://us.dunkindonuts.switchboardcms.com/device/363328-109/screenshot/"",",America/New_York,ODMB
363328-110,"""https://us.dunkindonuts.switchboardcms.com/device/363328-110/screenshot/"",",America/New_York,ODMB
363329-107,"""https://us.dunkindonuts.switchboardcms.com/device/363329-107/screenshot/"",",America/Los_Angeles,ODMB
363329-108,"""https://us.dunkindonuts.switchboardcms.com/device/363329-108/screenshot/"",",America/Los_Angeles,ODMB
363329-31,"""https://us.dunkindonuts.switchboardcms.com/device/363329-31/screenshot/"",",America/Los_Angeles,DD FC
363329-32,"""https://us.dunkindonuts.switchboardcms.com/device/363329-32/screenshot/"",",America/Los_Angeles,DD FC
363329-33,"""https://us.dunkindonuts.switchboardcms.com/device/363329-33/screenshot/"",",America/Los_Angeles,DD FC
363329-34,"""https://us.dunkindonuts.switchboardcms.com/device/363329-34/screenshot/"",",America/Los_Angeles,DD FC
363330-107,"""https://us.dunkindonuts.switchboardcms.com/device/363330-107/screenshot/"",",America/New_York,ODMB
363330-108,"""https://us.dunkindonuts.switchboardcms.com/device/363330-108/screenshot/"",",America/New_York,ODMB
363336-107,"""https://us.dunkindonuts.switchboardcms.com/device/363336-107/screenshot/"",",America/New_York,ODMB
363336-108,"""https://us.dunkindonuts.switchboardcms.com/device/363336-108/screenshot/"",",America/New_York,ODMB
363339-107,"""https://us.dunkindonuts.switchboardcms.com/device/363339-107/screenshot/"",",America/New_York,ODMB
363339-108,"""https://us.dunkindonuts.switchboardcms.com/device/363339-108/screenshot/"",",America/New_York,ODMB
363344-107,"""https://us.dunkindonuts.switchboardcms.com/device/363344-107/screenshot/"",",America/New_York,ODMB
363344-108,"""https://us.dunkindonuts.switchboardcms.com/device/363344-108/screenshot/"",",America/New_York,ODMB
363345-107,"""https://us.dunkindonuts.switchboardcms.com/device/363345-107/screenshot/"",",America/New_York,ODMB
363345-108,"""https://us.dunkindonuts.switchboardcms.com/device/363345-108/screenshot/"",",America/New_York,ODMB
363347-107,"""https://us.dunkindonuts.switchboardcms.com/device/363347-107/screenshot/"",",America/Chicago,ODMB
363347-108,"""https://us.dunkindonuts.switchboardcms.com/device/363347-108/screenshot/"",",America/Chicago,ODMB
363347-117,"""https://us.dunkindonuts.switchboardcms.com/device/363347-117/screenshot/"",",America/Chicago,Presell
363349-107,"""https://us.dunkindonuts.switchboardcms.com/device/363349-107/screenshot/"",",America/Los_Angeles,ODMB
363349-108,"""https://us.dunkindonuts.switchboardcms.com/device/363349-108/screenshot/"",",America/Los_Angeles,ODMB
363352-107,"""https://us.dunkindonuts.switchboardcms.com/device/363352-107/screenshot/"",",America/Chicago,ODMB
363352-108,"""https://us.dunkindonuts.switchboardcms.com/device/363352-108/screenshot/"",",America/Chicago,ODMB
363355-107,"""https://us.dunkindonuts.switchboardcms.com/device/363355-107/screenshot/"",",America/Chicago,ODMB
363355-108,"""https://us.dunkindonuts.switchboardcms.com/device/363355-108/screenshot/"",",America/Chicago,ODMB
363358-107,"""https://us.dunkindonuts.switchboardcms.com/device/363358-107/screenshot/"",",America/New_York,ODMB
363358-108,"""https://us.dunkindonuts.switchboardcms.com/device/363358-108/screenshot/"",",America/New_York,ODMB
363358-30,"""https://us.dunkindonuts.switchboardcms.com/device/363358-30/screenshot/"",",America/New_York,OSB
363358-31,"""https://us.dunkindonuts.switchboardcms.com/device/363358-31/screenshot/"",",America/New_York,DD FC
363358-32,"""https://us.dunkindonuts.switchboardcms.com/device/363358-32/screenshot/"",",America/New_York,DD FC
363358-33,"""https://us.dunkindonuts.switchboardcms.com/device/363358-33/screenshot/"",",America/New_York,DD FC
363358-34,"""https://us.dunkindonuts.switchboardcms.com/device/363358-34/screenshot/"",",America/New_York,DD FC
363360-107,"""https://us.dunkindonuts.switchboardcms.com/device/363360-107/screenshot/"",",America/Chicago,ODMB
363360-108,"""https://us.dunkindonuts.switchboardcms.com/device/363360-108/screenshot/"",",America/Chicago,ODMB
363360-109,"""https://us.dunkindonuts.switchboardcms.com/device/363360-109/screenshot/"",",America/Chicago,ODMB
363360-110,"""https://us.dunkindonuts.switchboardcms.com/device/363360-110/screenshot/"",",America/Chicago,ODMB
363361-107,"""https://us.dunkindonuts.switchboardcms.com/device/363361-107/screenshot/"",",America/Chicago,ODMB
363361-108,"""https://us.dunkindonuts.switchboardcms.com/device/363361-108/screenshot/"",",America/Chicago,ODMB
363367-107,"""https://us.dunkindonuts.switchboardcms.com/device/363367-107/screenshot/"",",America/Chicago,ODMB
363367-108,"""https://us.dunkindonuts.switchboardcms.com/device/363367-108/screenshot/"",",America/Chicago,ODMB
363368-107,"""https://us.dunkindonuts.switchboardcms.com/device/363368-107/screenshot/"",",America/New_York,ODMB
363368-108,"""https://us.dunkindonuts.switchboardcms.com/device/363368-108/screenshot/"",",America/New_York,ODMB
363369-107,"""https://us.dunkindonuts.switchboardcms.com/device/363369-107/screenshot/"",",America/New_York,ODMB
363369-108,"""https://us.dunkindonuts.switchboardcms.com/device/363369-108/screenshot/"",",America/New_York,ODMB
363370-107,"""https://us.dunkindonuts.switchboardcms.com/device/363370-107/screenshot/"",",America/Chicago,ODMB
363370-108,"""https://us.dunkindonuts.switchboardcms.com/device/363370-108/screenshot/"",",America/Chicago,ODMB
363373-107,"""https://us.dunkindonuts.switchboardcms.com/device/363373-107/screenshot/"",",America/New_York,ODMB
363373-108,"""https://us.dunkindonuts.switchboardcms.com/device/363373-108/screenshot/"",",America/New_York,ODMB
363373-117,"""https://us.dunkindonuts.switchboardcms.com/device/363373-117/screenshot/"",",America/New_York,Presell
363373-30,"""https://us.dunkindonuts.switchboardcms.com/device/363373-30/screenshot/"",",America/New_York,OSB
363373-31,"""https://us.dunkindonuts.switchboardcms.com/device/363373-31/screenshot/"",",America/New_York,DD FC
363373-32,"""https://us.dunkindonuts.switchboardcms.com/device/363373-32/screenshot/"",",America/New_York,DD FC
363373-33,"""https://us.dunkindonuts.switchboardcms.com/device/363373-33/screenshot/"",",America/New_York,DD FC
363373-34,"""https://us.dunkindonuts.switchboardcms.com/device/363373-34/screenshot/"",",America/New_York,DD FC
363373-36,"""https://us.dunkindonuts.switchboardcms.com/device/363373-36/screenshot/"",",America/New_York,BR FC
363373-37,"""https://us.dunkindonuts.switchboardcms.com/device/363373-37/screenshot/"",",America/New_York,BR FC
363373-38,"""https://us.dunkindonuts.switchboardcms.com/device/363373-38/screenshot/"",",America/New_York,BR FC
363373-39,"""https://us.dunkindonuts.switchboardcms.com/device/363373-39/screenshot/"",",America/New_York,BR FC
363381-107,"""https://us.dunkindonuts.switchboardcms.com/device/363381-107/screenshot/"",",America/New_York,ODMB
363381-108,"""https://us.dunkindonuts.switchboardcms.com/device/363381-108/screenshot/"",",America/New_York,ODMB
363384-107,"""https://us.dunkindonuts.switchboardcms.com/device/363384-107/screenshot/"",",America/Chicago,ODMB
363384-108,"""https://us.dunkindonuts.switchboardcms.com/device/363384-108/screenshot/"",",America/Chicago,ODMB
363385-107,"""https://us.dunkindonuts.switchboardcms.com/device/363385-107/screenshot/"",",America/Chicago,ODMB
363385-108,"""https://us.dunkindonuts.switchboardcms.com/device/363385-108/screenshot/"",",America/Chicago,ODMB
363393-107,"""https://us.dunkindonuts.switchboardcms.com/device/363393-107/screenshot/"",",America/New_York,ODMB
363393-108,"""https://us.dunkindonuts.switchboardcms.com/device/363393-108/screenshot/"",",America/New_York,ODMB
363395-107,"""https://us.dunkindonuts.switchboardcms.com/device/363395-107/screenshot/"",",America/New_York,ODMB
363395-108,"""https://us.dunkindonuts.switchboardcms.com/device/363395-108/screenshot/"",",America/New_York,ODMB
363396-107,"""https://us.dunkindonuts.switchboardcms.com/device/363396-107/screenshot/"",",America/Chicago,ODMB
363396-108,"""https://us.dunkindonuts.switchboardcms.com/device/363396-108/screenshot/"",",America/Chicago,ODMB
363396-31,"""https://us.dunkindonuts.switchboardcms.com/device/363396-31/screenshot/"",",America/Chicago,DD FC
363396-32,"""https://us.dunkindonuts.switchboardcms.com/device/363396-32/screenshot/"",",America/Chicago,DD FC
363396-33,"""https://us.dunkindonuts.switchboardcms.com/device/363396-33/screenshot/"",",America/Chicago,DD FC
363396-34,"""https://us.dunkindonuts.switchboardcms.com/device/363396-34/screenshot/"",",America/Chicago,DD FC
363398-107,"""https://us.dunkindonuts.switchboardcms.com/device/363398-107/screenshot/"",",America/New_York,ODMB
363398-108,"""https://us.dunkindonuts.switchboardcms.com/device/363398-108/screenshot/"",",America/New_York,ODMB
363400-107,"""https://us.dunkindonuts.switchboardcms.com/device/363400-107/screenshot/"",",America/Chicago,ODMB
363400-108,"""https://us.dunkindonuts.switchboardcms.com/device/363400-108/screenshot/"",",America/Chicago,ODMB
363400-109,"""https://us.dunkindonuts.switchboardcms.com/device/363400-109/screenshot/"",",America/Chicago,ODMB
363400-110,"""https://us.dunkindonuts.switchboardcms.com/device/363400-110/screenshot/"",",America/Chicago,ODMB
363403-107,"""https://us.dunkindonuts.switchboardcms.com/device/363403-107/screenshot/"",",America/Chicago,ODMB
363403-108,"""https://us.dunkindonuts.switchboardcms.com/device/363403-108/screenshot/"",",America/Chicago,ODMB
363404-107,"""https://us.dunkindonuts.switchboardcms.com/device/363404-107/screenshot/"",",America/New_York,ODMB
363404-108,"""https://us.dunkindonuts.switchboardcms.com/device/363404-108/screenshot/"",",America/New_York,ODMB
363404-109,"""https://us.dunkindonuts.switchboardcms.com/device/363404-109/screenshot/"",",America/New_York,ODMB
363404-110,"""https://us.dunkindonuts.switchboardcms.com/device/363404-110/screenshot/"",",America/New_York,ODMB
363405-107,"""https://us.dunkindonuts.switchboardcms.com/device/363405-107/screenshot/"",",America/Chicago,ODMB
363405-108,"""https://us.dunkindonuts.switchboardcms.com/device/363405-108/screenshot/"",",America/Chicago,ODMB
363407-107,"""https://us.dunkindonuts.switchboardcms.com/device/363407-107/screenshot/"",",America/Chicago,ODMB
363407-108,"""https://us.dunkindonuts.switchboardcms.com/device/363407-108/screenshot/"",",America/Chicago,ODMB
363408-107,"""https://us.dunkindonuts.switchboardcms.com/device/363408-107/screenshot/"",",America/New_York,ODMB
363408-108,"""https://us.dunkindonuts.switchboardcms.com/device/363408-108/screenshot/"",",America/New_York,ODMB
363410-107,"""https://us.dunkindonuts.switchboardcms.com/device/363410-107/screenshot/"",",America/Chicago,ODMB
363410-108,"""https://us.dunkindonuts.switchboardcms.com/device/363410-108/screenshot/"",",America/Chicago,ODMB
363410-109,"""https://us.dunkindonuts.switchboardcms.com/device/363410-109/screenshot/"",",America/Chicago,ODMB
363410-110,"""https://us.dunkindonuts.switchboardcms.com/device/363410-110/screenshot/"",",America/Chicago,ODMB
363413-107,"""https://us.dunkindonuts.switchboardcms.com/device/363413-107/screenshot/"",",America/Chicago,ODMB
363413-108,"""https://us.dunkindonuts.switchboardcms.com/device/363413-108/screenshot/"",",America/Chicago,ODMB
363415-107,"""https://us.dunkindonuts.switchboardcms.com/device/363415-107/screenshot/"",",America/Chicago,ODMB
363415-108,"""https://us.dunkindonuts.switchboardcms.com/device/363415-108/screenshot/"",",America/Chicago,ODMB
363427-107,"""https://us.dunkindonuts.switchboardcms.com/device/363427-107/screenshot/"",",America/New_York,ODMB
363427-108,"""https://us.dunkindonuts.switchboardcms.com/device/363427-108/screenshot/"",",America/New_York,ODMB
363430-107,"""https://us.dunkindonuts.switchboardcms.com/device/363430-107/screenshot/"",",America/New_York,ODMB
363430-108,"""https://us.dunkindonuts.switchboardcms.com/device/363430-108/screenshot/"",",America/New_York,ODMB
363439-107,"""https://us.dunkindonuts.switchboardcms.com/device/363439-107/screenshot/"",",America/Chicago,ODMB
363439-108,"""https://us.dunkindonuts.switchboardcms.com/device/363439-108/screenshot/"",",America/Chicago,ODMB
363439-109,"""https://us.dunkindonuts.switchboardcms.com/device/363439-109/screenshot/"",",America/Chicago,ODMB
363439-110,"""https://us.dunkindonuts.switchboardcms.com/device/363439-110/screenshot/"",",America/Chicago,ODMB
363440-107,"""https://us.dunkindonuts.switchboardcms.com/device/363440-107/screenshot/"",",America/Chicago,ODMB
363440-108,"""https://us.dunkindonuts.switchboardcms.com/device/363440-108/screenshot/"",",America/Chicago,ODMB
363440-109,"""https://us.dunkindonuts.switchboardcms.com/device/363440-109/screenshot/"",",America/Chicago,ODMB
363440-110,"""https://us.dunkindonuts.switchboardcms.com/device/363440-110/screenshot/"",",America/Chicago,ODMB
363446-107,"""https://us.dunkindonuts.switchboardcms.com/device/363446-107/screenshot/"",",America/Phoenix,ODMB
363446-108,"""https://us.dunkindonuts.switchboardcms.com/device/363446-108/screenshot/"",",America/Phoenix,ODMB
363448-107,"""https://us.dunkindonuts.switchboardcms.com/device/363448-107/screenshot/"",",America/New_York,ODMB
363448-108,"""https://us.dunkindonuts.switchboardcms.com/device/363448-108/screenshot/"",",America/New_York,ODMB
363449-107,"""https://us.dunkindonuts.switchboardcms.com/device/363449-107/screenshot/"",",America/Chicago,ODMB
363449-108,"""https://us.dunkindonuts.switchboardcms.com/device/363449-108/screenshot/"",",America/Chicago,ODMB
363449-117,"""https://us.dunkindonuts.switchboardcms.com/device/363449-117/screenshot/"",",America/Chicago,Presell
363451-107,"""https://us.dunkindonuts.switchboardcms.com/device/363451-107/screenshot/"",",America/New_York,ODMB
363451-108,"""https://us.dunkindonuts.switchboardcms.com/device/363451-108/screenshot/"",",America/New_York,ODMB
363452-107,"""https://us.dunkindonuts.switchboardcms.com/device/363452-107/screenshot/"",",America/Chicago,ODMB
363452-108,"""https://us.dunkindonuts.switchboardcms.com/device/363452-108/screenshot/"",",America/Chicago,ODMB
363459-107,"""https://us.dunkindonuts.switchboardcms.com/device/363459-107/screenshot/"",",America/New_York,ODMB
363459-108,"""https://us.dunkindonuts.switchboardcms.com/device/363459-108/screenshot/"",",America/New_York,ODMB
363467-107,"""https://us.dunkindonuts.switchboardcms.com/device/363467-107/screenshot/"",",America/Chicago,ODMB
363467-108,"""https://us.dunkindonuts.switchboardcms.com/device/363467-108/screenshot/"",",America/Chicago,ODMB
363475-107,"""https://us.dunkindonuts.switchboardcms.com/device/363475-107/screenshot/"",",America/New_York,ODMB
363475-108,"""https://us.dunkindonuts.switchboardcms.com/device/363475-108/screenshot/"",",America/New_York,ODMB
363475-109,"""https://us.dunkindonuts.switchboardcms.com/device/363475-109/screenshot/"",",America/New_York,ODMB
363475-110,"""https://us.dunkindonuts.switchboardcms.com/device/363475-110/screenshot/"",",America/New_York,ODMB
363485-107,"""https://us.dunkindonuts.switchboardcms.com/device/363485-107/screenshot/"",",America/Chicago,ODMB
363485-108,"""https://us.dunkindonuts.switchboardcms.com/device/363485-108/screenshot/"",",America/Chicago,ODMB
363486-107,"""https://us.dunkindonuts.switchboardcms.com/device/363486-107/screenshot/"",",America/New_York,ODMB
363486-108,"""https://us.dunkindonuts.switchboardcms.com/device/363486-108/screenshot/"",",America/New_York,ODMB
363487-107,"""https://us.dunkindonuts.switchboardcms.com/device/363487-107/screenshot/"",",America/Chicago,ODMB
363487-108,"""https://us.dunkindonuts.switchboardcms.com/device/363487-108/screenshot/"",",America/Chicago,ODMB
363488-107,"""https://us.dunkindonuts.switchboardcms.com/device/363488-107/screenshot/"",",America/Chicago,ODMB
363488-108,"""https://us.dunkindonuts.switchboardcms.com/device/363488-108/screenshot/"",",America/Chicago,ODMB
363488-109,"""https://us.dunkindonuts.switchboardcms.com/device/363488-109/screenshot/"",",America/Chicago,ODMB
363488-110,"""https://us.dunkindonuts.switchboardcms.com/device/363488-110/screenshot/"",",America/Chicago,ODMB
363492-107,"""https://us.dunkindonuts.switchboardcms.com/device/363492-107/screenshot/"",",America/New_York,ODMB
363492-108,"""https://us.dunkindonuts.switchboardcms.com/device/363492-108/screenshot/"",",America/New_York,ODMB
363496-107,"""https://us.dunkindonuts.switchboardcms.com/device/363496-107/screenshot/"",",America/New_York,ODMB
363496-108,"""https://us.dunkindonuts.switchboardcms.com/device/363496-108/screenshot/"",",America/New_York,ODMB
363507-107,"""https://us.dunkindonuts.switchboardcms.com/device/363507-107/screenshot/"",",America/Phoenix,ODMB
363507-108,"""https://us.dunkindonuts.switchboardcms.com/device/363507-108/screenshot/"",",America/Phoenix,ODMB
363508-107,"""https://us.dunkindonuts.switchboardcms.com/device/363508-107/screenshot/"",",America/New_York,ODMB
363508-108,"""https://us.dunkindonuts.switchboardcms.com/device/363508-108/screenshot/"",",America/New_York,ODMB
363511-107,"""https://us.dunkindonuts.switchboardcms.com/device/363511-107/screenshot/"",",America/New_York,ODMB
363511-108,"""https://us.dunkindonuts.switchboardcms.com/device/363511-108/screenshot/"",",America/New_York,ODMB
